review_id,review,rating,rating_derived_label,annotator_1,annotator_2,annotator_3,final_sentiment,Unnamed: 8,Unnamed: 9,Unnamed: 10,majority_label,full_agreement,requires_resolution
15572,"1 star because workers apparently don't know items on their menu, then give you attitude because they don't know it? I almost laughed at how unprofessional that was, felt like I was giving my order to a 8yr old. But no it was a full grown lady, ridiculous haha",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10567,Had some free coupons food was excellent,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8644,Honestly.. idk who runs this place. But the turnaround time is patheticcccc. Like.. I get is McDonald s. The expectations are low. But this place routinely has the longest wait time I,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
4254,"Food was the bog standard, biggest issues here are: 1. The cheeseburger I ordered had a hard bun. 2. Service was terribe there should be lines or devides to clearly mark queing lanes rather than someone shouting ""There are three lines"" and there be nobody serving in the other 2. 3. They messed up my order (seems to be the case in every McDonald's in NYC they seem to miss out 2 of the things on my order, that being fries or drink.) Wouldn't recomend.",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21716,Standard menu of course. But great service.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
7499,I love mcdonalds,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
13805,We thought it would be cool to visit one of the largest McDonald's in the world. We regretted it. The chicken sandwich and pizza were all burnt a little too much. The ice machines weren't working very well. The place was a mess and loud for 430 on a Sunday. The arcade had a few money grabbers where it took your money but no game But the skeeball had a machine that let you play for free. This place is just crazy and more expensive than my usual trip to McDonald's. I don't need to try their pizza which isn't bad but not great either. I would skip this or plan to come to try the pizza only as the price of pizza is fair.,2,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
2153,"Food was fine, but they got part of my order wrong twice. However, they were responsive in correcting the matter.",3,Neutral,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
2383,"Its ok, only 3 stars because a/c never works.",3,Neutral,Negative,Positive,Neutral,Negative,,,,,False,True
24005,Gotta love mickey ds,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8577,I wanted to order but they didn't have a curbside option and they weren't open for dining in. A bunch of people tries going through the drive thru but because we didn't have cars they wouldn't even talk to us. There were a lot of other customers too.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3638,The attention is excellent! wifi etc. Like in your country! Economic!,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
15418,Check your order.. if it's wrong you will have to go all the way around and waist 10 more minutes of your day,1,Negative,Neutral,Neutral,Negative,Neutral,,,,Neutral,False,False
1946,"I know it was just a McDonald s, but there are clean ones too where staffs regularly c",3,Neutral,Negative,Positive,Neutral,Negative,,,,,False,True
12812,It seem like every one was on some type of drug jus didn't seem like they zombies,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
1028,Got the bundle good deal something for everyone.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
1959,"We didn't enjoy our visit to this McDonald location. The ice tea was warm, our fries and burger were cold and rubbery. The only thing I enjoyed was my cappuccino. We will not be visiting this McDonald's again. It wasn't that busy for them not to have hot fresh food prepared.",1,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
16887,A classic,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
3675,It is not very clean on the tables,3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
24283,With the size of the big breakfast that would starve a child. Maybe you should start calling it baby breakfast. If you don't get cakes with it then you have over half a tray of just a bite of eggs two small strips of bacon and a dry/hard biscuit. I think a total of six bites and two minutes with phone in hand while eating and it was gone. There goes almost ten bucks.,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
22356,Wish i could give this place 0 stars..Computers go down everynight at the same time and slows service. This has been happening for the last 10 years. The after hours employees are zombies.... Very slow and unaware of whats going on in the place. Trash cans are left over flowing and customer service is 0.. Have a good talk with your night manager. Remember McDonald's is a part of the service industry.... i love McDonald's but myself and my friends will never set foot into this one again.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
6656,Great I took my girl to get something to eat,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
24737,Took a little long to receive order. Never brought order to table. Had to go get from the counter. Food was good.,3,Neutral,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
12031,"Food was cold. Asked for no pickles, got pickles. Fries were stale and we waited 10 minutes for the food. Why was it cold if we had to wait? Only reason we stopped was there was no where else to go.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24769,"Took 15 mins to pick up my mobile order. 3 ppl working there and nobody knows where my order was. When I got it, it's already cold.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
7303,I cant remember the last time i had fresh french fries.,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
10088,"Fast service, although the table service which was supposed to work didn't work at all. It is super easy to order on the big screens and that's a benefit.",3,Neutral,Positive,Positive,Neutral,Positive,,,,Positive,False,False
15676,This is the WORST McDonalds EVER!!!!!!! Customer a Service here SUCKS. They argue with you. The customer is always right....but at this establishment the Employees are right. Run......Run......never eat here.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
13677,This is a fun place to check out if you re in the Orlando area. They have PIZZA which was pretty ok. There s a arcade that my kids really enjoyed! It,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
7039,"Food tastes like any other Mc Donald's. There was a short wait. They were out of Diet Coke in both soda fountains. They were also low on ice for the drinks. The dining area needed to be cleaned of all the trash by the soda fountains, tables, and floors. They were also out of ketchup in the ketchup area by the soda fountains.",3,Neutral,Neutral,Neutral,Negative,Neutral,,,,Neutral,False,False
13290,Clean place even crowded. Even the food seems high quality also free parking. Near Santa Monica Pier,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
18464,Definitely Mackey d's,4,Positive,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
33237,Worst MacDonald I've ever been to I hope I never go back it's all bad,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10448,"Gotta pay a cheeseburger to use the restroom, even for an emergency lol this is the only mcdonalds that's does this.",1,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
844,Fine service. Gave me the wrong meal.,3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
22360,Mcds is wat it is. In some more trying times in my life mcds was literally a lifeline so I have to give them props. Although eating only mcds will legitimately be fatal after a month straight do not attempt.,4,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
12572,Horrible service. All the employees are always clueless. Came to pick up an order and the employee tells me order isn't ready so to park in the front. Waited 15 mins for another employee to come out and tell me that my order was given out already. Told him why did the other employee tell me they are still making my order and he is telling me it was given out already. Had no explanation. Made me waist 30 mins of my time.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
2424,I like McDonald's is very nice,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8022,"Good one but didn't put a souse even tho I asked 3 times, really....",5,Positive,Negative,Positive,Negative,Negative,,,,Negative,False,False
23999,At least they got my order right.,2,Negative,Positive,Neutral,Positive,Positive,,,,Positive,False,False
90,"Night time drive through team seem really unprofessional. I ordered a meal with an extra fry, but when I got to the food window, was only given the fry with the meal. I mentioned the extra fry and was told I only paid for 1 fry. I offered to pay the difference for the extra fry, but was told I needed to drive back around and order again. Seriously? That's the response? Will not be returning.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
15790,"This is the slowest, most disorganized McDonald's I have ever eaten at. And I have eaten at McDonald's all over the western half of the US.",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
17436,Over priced disgusting food.,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24818,"Terrible experience. Came this morning at 4:28am, no egg whites, no scrambled eggs for big breakfast. Long story short.. waited almost 25 minutes to get the order. Unacceptable",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
23802,Drive thru a little slow but friendly people and food on par,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
9657,My place for an apple pie and coffee!,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
8469,I came right at closing time and the manager took my order then when I got to the first window I was told sorry we are closed. I told him someone repeated my order and went to ask at the same time the manager came to the first window after telling his coworker the situation the manager hurry and got payment then hurried back to round up my order while everyone else was getting ready to leave he then got my order to me fast and fresh I couldn't have been more pleased with the service and the good attitude. If the workforce had more employees like this manager the world would be a lot better place to work in,5,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
11080,"came here after a road trip at about 11pm, the food was GROSS.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
32990,Why do i come here?,3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
9132,I mean I guess it's food that is etible but a trash barricade kept me from going inside so I had to use the drive thru,4,Positive,Neutral,Negative,Negative,Negative,,,,Negative,False,False
10731,I m really sorry that I don,1,Negative,Negative,Negative,Neutral,Negative,,,,Negative,False,False
6613,Unfriendly Employees including the manager. The food did NOT taste right/ but stale.. A very WEIRD McDonald's..,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
4666,# 3,5,Positive,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
21140,"One and half hour for burger in drive line. Disaster and disappointed. Few cars before me but took forever. I saw all bed reviews but nobody cares probably. Prices so high, quality so low and bad service.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
14217,Just picked up my order of a basket of fries,1,Negative,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
22805,It's nice to still have some locations open 24 hours. And despite mobile park/pickup or the dining room being closed. The way in which the team here was able to expedite the dining room was amazing.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
2255,OMFG!!!! THE ABSOLUTE WORST MC'DONALDS THAT I HAVE EVER DRIVEN THROUGH. WORST SERVICE EVER... NO APOLOGIES!!! Good luck to whom ever drives through that place.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
4693,nothing good,2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
14034,"Gas station McDonald's, adjoining but separate from the station's Timewise convenience store. (Bathrooms in-between, which were clean and multi-stalled.) Staff appeared to all be wearing masks, which is appreciable given their position of making food for and interacting with such a confluence of travelers from far-flung corners as they must. Food quality was on the high-side of McDonald's very small margin of differentiation. Only hic-up is that the space is not built for intimate conversations, and since they don't yell at you over the ambient hustle and bustle, I had some difficulty hearing the teller taking our order, as well as (though at a near table) did not hear our order number called -- hence I took off a star for ""ambiance"" in my rating here.",5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
14110,"Pure trash. Worst experience on multiple occasions. Card swiped and charged twice. Took and act of Congress to get it reversed. Paid at the first window, drove to the second window, and employee says, ""You didn't pay for your food!"" Show the receipt and no apology or remorse, just ""oh?!"" Hands food to me. Last episode, shortchanged $20 of a $100 Bill. GM says next, we checked everything except what was actually take from the register and denies error in the transaction, but say I'll give you a free meal and dessert?! I can't wait to see that location shut down for good. Shame on the franchise owner and the corporation for the service at that location. Filing a police report and BBB complaint.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10375,"Its kinda ghetto, only use drive through as unsavory crowd hangs out inside and outside. Lots of homeless asking for handouts near the drive through window.",3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
23551,Waited 30 minutes in drive thru line be told they are out of fish and chicken,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
31799,Ice cream machine work 60% of the time,4,Positive,Negative,Neutral,Negative,Negative,,,,Negative,False,False
12463,After 2 hours at customs... Nothing better than a cheeseburger that you will bitterly regret for the next 2 hours on the road. He is in a terrible state.,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
20573,Service is horrible. It is slow and customer service is poor.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
15088,Fast friendly service,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
28541,Nice service but i see a super viser was talking bad to cow worker dint like the way she was talking she at like a man,5,Positive,Negative,Neutral,Negative,Negative,,,,Negative,False,False
2506,"Nice, warm & friendly place.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
31700,"Gave me the wrong drink, after 3 request",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
23255,Food is slow to arrive 17 mins for a mc double... Most of the Management team is horrible and rude. The young shorter Hispanic lady manager is an asset and needs to be recognized..,3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
12431,Yum,4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
10967,"Asked for #1 combo . They charged me for the large . I went back to complain . Register guy said since I didn t specify, than they automatically give u the largest combo possible. Nancy the ma",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
26167,They never get your order right and if you go between 5 and 6 am through the drive-through they going to always tell you system down customers please check your order before you leave there please,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
14572,Horribly long wait.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
15399,I enjoyed my deluxe spicy crispy chicken sandwich,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
25930,"When your hungry,it's the place to go!",4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
6443,Great customer service very friendly and helpful.. the managers angie and crystal also help get the food out fast and its a very clean place to eat,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23247,Keith Was very helpful and accommodating. You don t oft,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
20345,"I stop here often only because it is on my way to and from work, but seriously this is by far consistently the worst McDonalds I have ever visited. The milk shake machine is always broke down, as was tne case today. I ordered a big mack, hold the catchup, fries and a diet coke. I even repeated myself to hold the catsup twice at the microphone and asked at the window again to insure she understood to hold the catsup on the burger and was meet with a very curt ""yes, I heard you"". Guess what , not only did they not hold the catsup but it was over loaded with extra catsup and I got a regular coke. Well at least the fries were right. I honestly believe the main problem is that the people taking orders at the drive thru speak poor English and obviously understand it equally as poorly, toped off with very poor customer service skills. They s eriously act like the customers are a bother.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
11192,Filthy place. No paper on the order kiosks. Tables and floor very dirty.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
7181,"Quality of the food is lower, and prices are a bit higher. Thank you Joe Biden.",4,Positive,Negative,Positive,Negative,Negative,,,,Negative,False,False
31918,Fun play area for children,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
12527,"Went through Drive Thru, in and out fast, back to my office in no time.",5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
31801,Gave me diarrhea that lasted almost a week,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
9402,Staff behind the counter watched a homeless drug addict get right in my face and demand money...and they did absolutely nothing. The guy even followed me from the waiting line to the condiment area and just kept staring. 9 in the morning during the work week.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
14095,It was ok but they didn't bag my happy meals and my nuggets and and no drink holder 3 drinks and a shke so it all feel out in the car and the shake stained my seats but ##it happens right,2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
10717,"Too busy, machines don",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
6414,A little better this time. They didn't have any homeless people inside or outside. The police was standing outside.,4,Positive,Positive,Negative,Neutral,Neutral,,,,,False,True
10519,Great little McDonalds. Staff was fastm,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23745,Worst McDonalds. The girl at the window had no idea what she was doing. She got an attitude and got her manager because she couldn't handle why we were asking for the new garlic white cheddar burger. Every worker here makes it obvious they don't want to work.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
8562,I went to walk in the lobby and the doors were locked 20 minutes before closing time. Horrible customer service!,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24391,Good hot food. A bit of a wait for a McMuffin at 6:30am. Nobody else in line at the drive thru. They had to ask the chicken for more eggs?,4,Positive,Positive,Positive,Neutral,Positive,,,,Positive,False,False
2474,Quick but very busy.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23959,"Unprofessional staff, and clearly showing poor care about customers!",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
14123,"Ordered their all day breakfast around 9pm after work and had 2 hash browns and a sausage biscuit. The biscuit was so hard that I could not bite through it and I even made a hole in the top when I was just trying to bend it to see if it would move and obviously it was very old. I was inside so I took it back and asked for a new one and I even apologized for causing them trouble. I waited about 10 minutes and when they brought what was supposed to be a new one out to me, it was the same one!! It was smashed so they had probably tried to see if I was lying about the texture and smashed it when they saw how hard it was. They had reheated it and gave it back to me with the hole on the top biscion to not do so. Imagine what they are giving you :)",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
12868,When I was young. My Mom & Dad would take all us kids to McDonald's for family night out.,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
7554,open at midnight.,4,Positive,Positive,Neutral,Neutral,Neutral,,,,Neutral,False,False
13202,"This is my go to McDonald's, now with automated cashiers ordering is quick and easy, nice and clean, courteous employees, it's just getting better!",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
24743,"It took more than 30 minutes to get the food, they had 3 girls at front including the manager. The manager was working so hard and even with angry customer she had a smile on her face. If I were her I couldn't do the job. I think they need more people like her.",4,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
19513,The best and fast when time to pick up,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
11624,Its friendly enough but needs cleaning,3,Neutral,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
18239,I've ubered and ordered at this particular McDonald's and I've always had a positive experience. They don't ignore you and they actually get to their customers in the order that they are in. Great team up there and positive work attitude!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
9424,There's no need to order from the drive thru because you'll receive whatever they put in your order,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
14683,Oh my God I love this place I wish to hear every single day like McDonald's is the freaking best chicken nuggets but then I want to charge them!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
15371,"This place is always awfully busy and slow. Not their fault But we are very unsatisfied with the treatment received at the drive thru the other day. You don t call out your clientele for whatever reason especially not in such a blunt, rude fashion. If Ra",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
9822,Excellent service and of course the chicken they sell is very tasty,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
31934,Very dirty place!,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
31653,No straw no napkins and my frys were old,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21652,"Strip location, quick service, eat and go back to casino.",3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
24918,"Its really annoying that Google does not seem to let you report an Unknown Closed. I do not know if the location is permanently closed. All I know is that I visited on Sept. 11 and there store and some of the surrounding parking was blocked off with fencing, the store did not seem to be conducting business, and there seemed to be some dumpsters and signs of demolition. No indication of nature or duration of the closure. Hence cannot say if its permanent. But they seem like they may be closed for a while. No notice beforehand from staff or signs.",1,Negative,Negative,Negative,Neutral,Negative,,,,Negative,False,False
11034,Always quick service,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
3573,Its mcdonalds,5,Positive,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
9370,Great location in the heart of DC. It is really close to DuPont Circle. The staff was pleasant. The food was above average for McDonald's standards. Go in grab a bite in a small period of time. I would go back if I am in the area.,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
4428,Clean tables. Fast service and friendly staff,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
26238,Customer service needs to improve. Especially The drive-through area..,3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
16365,Food was hard and cheese danishes were hard Workers forgot to give me water bottles. They were just talking and seemed like they weren,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
14628,Great coffee!!!,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
6774,A little slow but great food,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
62,Never would come back here again my mother was asking for a coke and the lady became rude and said to her coworker in Spanish omg this fat women it hurt me that she said that and we know what she said so teach your employees how to speck properly in front of people,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10556,alright.cool.n.clean.pico Rivera.in walmat.super gigantic walmart.,1,Negative,Positive,Neutral,Positive,Positive,,,,Positive,False,False
24089,I love ice cafe,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
26194,"It was good kinda fast but they gave me a hard, burnt sausage mcmuffin so",3,Neutral,Negative,Positive,Neutral,Negative,,,,,False,True
21421,My hat goes off to the lady that's works there. Don't know her name but she was pregnant. She was working the front counter and drive thur at the same time. Do not complain about it.,5,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
23915,Pictures are misleading. No way does that chicken sandwich is so big liar liar pants on fire!!,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
1930,The worst McDonald s I have ever been to and will never go back again. We had to repeat our order like 5 times and they still messed up,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
9178,Took like forever to get just a large sweet tea. Must have been a slow night.,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
1145,"Never fails, always hits the spot lol",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
25668,Depends on the worker that you get can either be really nice or really rude! What can you expect from McDonalds in oak cliff?!,2,Negative,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
12101,They did pretty good for late night and a bus full of people. Food was hot!,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
25340,I think I've always loved McDonald's and I really like what they have with the vanilla milkshake and I get to Becky McDonald's and sometimes in order of tater tots real good place real good food,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
31798,Fast service good morning service,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
24099,The sandwich was delicious.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
6594,Great customer service. Not all McDonald's are the same anymore.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
4369,If I could rate this place a 0 I would. No smoothies or drinks of that sort both times I went. WORST customer service I've ever encountered. Avoid this place.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3295,Fast efficient service,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
10152,"Update: give a raise to the cashier and everyone who taking out the trash in this heat! Always empty in the morning which is good if your in a hurry , also staff is super friendly",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
1169,What can I really say about Mickey D,3,Neutral,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
9569,It was quick easy and close for an afternoon snack.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
32029,Good attitude,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
7895,Great service. Service representatives are nice and helpful. Just don't forget to ask for extra condiments.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
20332,Fresh food service great lunch break location.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
17620,Old and not open late !,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
32695,Always love the food especially the fries and their big mac,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
24261,"When you go on slow Thursday night, order yourself a nice Double Quater pounder with cheese to go after a long days work. Only to see you get a single quater pounder, No cheese, and i guess they decided to throw in some lettuce on there? No sauce like 5 pickles.... Too tired to go get a refund :c",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
7866,"Lol I just like the guy who said my hair reminded me of someone in a movie, he was nice.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
4592,Good and neat,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
30673,2 fish sandwiches. Made carefully and brought out to curbside.,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
5462,Never again. Yuck. Nasty. Catch my drift?,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
11090,The place was very slow. Tables not cleaned. Recycled unused ketchup pouches instead of throwing away.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3129,I don't eat McDonald's but my grandson liked this place especially the upstairs dining area. I was a little disappointed with the wait time but most of the employees were kind.,4,Positive,Positive,Negative,Neutral,Neutral,,,,,False,True
31730,Couldn't take an order correctly at all after 3 attempts.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21562,"Nice location, but store wasn't kept very clean.",3,Neutral,Negative,Positive,Negative,Negative,,,,Negative,False,False
32815,Food never fresh employee gets mad when you ask them to remake it overnight crew,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
12111,Nice place and very modernized with cashier kiosks for ordering and food delivered to tables,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
22440,"Usual fare,and by the beach.",4,Positive,Positive,Negative,Neutral,Positive,,,,,False,True
10468,This McDonald's is inside Wal-Mart. Quick and friendly customer service for an iced coffee.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
22710,Not busy! Good service; fast!,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
594,waiting time was too long,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
13217,I WAS JUST CASUALLY EATING MY MCNUGGETS AND I LOOK IN THE CORNER AND THIS GUY IS PLAYING HIS PLAYSTATION ON A MONITOR AND THE BOOTH AND THEN I GET UP TO GO PEE AND I COME BACK AND THE JANITOR THREW AWAY THE REST OF MY MCNUGGETS AND ALL OF MY FRIES SO THEN I ORDERED A DIPPED CONE AND IT TOTALLY MELTED ALL OVER ME INSTANTLY!!!!,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
18387,Always check your order. Said Sausage Egg McMuffin.... Got sausage muffin no egg.,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
6031,No seats in any of the floors. Too many people sleeping over the tables. I just wanted to eat in peace.,2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
19632,My kids love it,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
7903,This place can never get a drive thru order right. Even told the manager 3 times that I wanted round eggs and not the folded ones. Everytime I do a drive thru ordered it's messed up. Never again will I go there. They suck. Sorry. Corporate is in town and they will hear about this place.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3016,"Not 5 Stars just because of the homeless around that block. But everything inside it's all good. The food always good, the wait time always good. Never had a problem here, the only annoying are the crazy aggresive homeless that sometimes go there. Other homeless are calmed and just ask for food outside.",4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
2370,Very good customer service,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
17043,The best,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
1157,Food cold. No napkins. Employees rude,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
13690,"This is a big, two floor McDonald's with not only the typical fries and burgers, but also pizza, salads and other foods. They have a kids playground and also an arcade and game area on the second floor.",5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
16060,Very bad attention slow to serve,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
12096,It's McDonald's.. same anywhere you go pretty much.,3,Neutral,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
32936,"Decent speed, okay food",4,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
11137,Haven,1,Negative,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
